"staSeq","sampYr","ActivityStartDate","LAB_ID","Subsamp_Rep","Rep","Habitat","CUMDRAINAGE_SQMI","MMI","ETaxa","PTaxa","TTaxa","PctSenEPT","STaxa","AvgBCG","PctDomTaxa","LabAccession","CharacteristicName","ResultMeasureValue","ResultMeasureUnitCode","ResultDetectionConditionText","locationName","HydroID","lcYr","area_sqkm","length_km","sum_strdrf_pct","catch_strdrf_pct","slp_mean","rc_sqkm","ag","coreforest","dev","fragforest","openwater","wetland","nat"
14813,2016,2016-10-06,"16-B-054","First",1,"Riffle",14.4076,54.77409723,4,1,5,37.20930233,7,3.727272727,15.69767442,"160372-015","Chloride",49.7,"ppm","NULL","Blackberry River",201489083,2015,37.3158,45.985086448,0.13760366,0.086118082,22.6031752153887,1.01833539680243,0.057387452,0.521364756240201,0.07916283005251,0.247542493094095,0.03770251101212,0.041684294353334,0.84829405469975
14825,2004,2004-10-06,"6175","First",1,"Riffle",100.893,43.42621206,5,NA,6,17.2,9,4.177083333,39.2,"04333-02","Chloride",23.6,"ppm","","Naugatuck River",201493244,2002,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.077387174,0.41500103102313,0.131437672874137,0.287595014114351,0.023446888087772,0.031136898540214,0.757179831765467
14825,2006,2006-10-25,"10036","First",1,"Riffle",100.893,30.24075197,4,NA,4,3.03030303,5,4.117647059,49.35064935,"061269-008","Chloride",21.39,"ppm","","Naugatuck River",201493244,2006,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.076821889,0.40664263316197,0.134392087430761,0.291438241714485,0.023322454261681,0.0310017989576,0.752405128095736
14825,2007,2007-09-26,"12037","First",1,"Riffle",100.893,37.49964538,4,NA,5,14.77272727,6,4.166666667,33.52272727,"070183-008","Chloride",60.3,"ppm","","Naugatuck River",201493244,2006,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.076821889,0.40664263316197,0.134392087430761,0.291438241714485,0.023322454261681,0.0310017989576,0.752405128095736
14825,2008,2008-10-15,"14041","First",1,"Riffle",100.893,41.5864993,5,1,6,10.90909091,8,4.2,46.90909091,"080191-006","Chloride",31,"ppm","","Naugatuck River",201493244,2006,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.076821889,0.40664263316197,0.134392087430761,0.291438241714485,0.023322454261681,0.0310017989576,0.752405128095736
14825,2009,2009-10-01,"15668","First",1,"Riffle",100.893,42.92102518,6,NA,5,16.50485437,6,4.175,24.27184466,"090205-004","Chloride",35.6,"ppm","","Naugatuck River",201493244,2010,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.077092088,0.399084167039968,0.135266679465574,0.296202279627694,0.023375783044291,0.031012464714122,0.749674694426075
14825,2012,2012-10-04,"6448.3-23","First",1,"Riffle",100.893,46.57855916,6,1,5,21.875,7,4.125,32.03125,"120274-004","Chloride",29.3,"ppm","","Naugatuck River",201493244,2010,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.077092088,0.399084167039968,0.135266679465574,0.296202279627694,0.023375783044291,0.031012464714122,0.749674694426075
14825,2015,2015-09-24,"620.2-068","First",1,"Riffle",100.893,46.52513623,6,NA,5,10.63829787,9,4.026315789,27.30496454,"150384-023","Chloride",103.3,"ppm","","Naugatuck River",201493244,2015,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.077081422,0.403858870709699,0.13561509417863,0.293948249749355,0.023038034087758,0.0310017989576,0.751846953504412
14825,2018,2018-10-22,"7955.4-54","First",1,"Riffle",100.893,49.47865119,3,1,7,12.4600639,10,3.869565217,25.87859425,"180361-009","Chloride",51.2,"ppm","NULL","Naugatuck River",201493244,2015,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.077081422,0.403858870709699,0.13561509417863,0.293948249749355,0.023038034087758,0.0310017989576,0.751846953504412
14825,2019,2019-10-02,"7955.6-12","First",1,"Riffle",100.893,57.37742391,5,NA,8,36.24161074,13,4.076923077,15.77181208,"190411-012","Chloride",106,"ppm","NULL","Naugatuck River",201493244,2015,261.3132,442.016066761,0.044051756,0.254068399,16.2966755230921,1.69528366726212,0.077081422,0.403858870709699,0.13561509417863,0.293948249749355,0.023038034087758,0.0310017989576,0.751846953504412
14840,2012,2012-10-17,"6448.6-3","First",1,"Riffle",2.4345,77.62332706,3,4,10,31.15577889,7,3.258064516,12.06030151,"120280-013","Chloride",4.4,"ppm","","Mountain Brook",201488932,2010,6.3054,10.44375303,0.119974533,0.119974533,11.943791995979,0.475782662479779,0.114273076,0.542317900324388,0.063550575051607,0.247124741964022,0,0.05514597463875,0.84458861692716
14842,2008,2008-09-17,"13854","First",1,"Riffle",4.4388,65.49141094,5,4,7,22.59887006,5,3.576923077,12.99435028,"080158-003","Chloride",11.7,"ppm","","Indian Meadow Brook",201489763,2006,11.4966,16.056817488,0.024442214,0.00017584,19.1764346380645,0.695857905815632,0.058519237,0.548739088263822,0.063692208212092,0.276592305205302,0.002182347235694,0.035321694148076,0.862835434852894
14842,2012,2012-10-10,"6448.4-16","First",1,"Riffle",4.4388,80.56348199,9,4,10,42.68292683,9,3.607142857,9.349593496,"120274-019","Chloride",17.9,"ppm","","Indian Meadow Brook",201489763,2010,11.4966,16.056817488,0.024442214,0.00017584,19.1764346380645,0.695857905815632,0.059893307,0.535483349498868,0.063773035887488,0.285806660200453,0.002182347235694,0.035321694148076,0.858794051083091
14842,2014,2014-09-24,"620.1-052","First",1,"Riffle",4.4388,73.76182887,9,2,9,51.14155251,9,3.633333333,23.74429224,"140294-019","Chloride",26.1,"ppm","","Indian Meadow Brook",201489763,2015,11.4966,16.056817488,0.024442214,0.00017584,19.1764346380645,0.695857905815632,0.05981248,0.551648884578079,0.063853863562884,0.275137407048173,0.001939864209505,0.035321694148076,0.864047849983833
14842,2015,2015-09-23,"620.2-063","First",1,"Riffle",4.4388,89.65271855,9,5,10,57.08154506,13,3.435897436,13.30472103,"150384-018","Chloride",34.4,"ppm","","Indian Meadow Brook",201489763,2015,11.4966,16.056817488,0.024442214,0.00017584,19.1764346380645,0.695857905815632,0.05981248,0.551648884578079,0.063853863562884,0.275137407048173,0.001939864209505,0.035321694148076,0.864047849983833
14843,2012,2012-10-03,"6448.3-11","First",1,"Riffle",35.01,82.51168422,9,4,12,51.63043478,10,3.551282051,22.2826087,"120263-004","Chloride",14.5,"ppm","","Sandy Brook",201488861,2010,90.6759,116.585304176,0.023058496,0.025079286,24.7747296907291,0.518329567172755,0.034667514,0.645118990298423,0.049767961234672,0.212369254095254,0.027752451005501,0.061825781402067,0.947066476801245
14853,2006,2006-11-29,"10117","First",1,"Riffle",18.3992,46.74094542,3,1,6,47.87234043,4,4,29.25531915,"061316-003","Chloride",25.48,"ppm","","Norwalk River",201496896,2006,47.6541,89.665810057,0.074513836,0.13495283,13.9111160145722,2.58110005225154,0.006550474,0.164268725386985,0.248684056614809,0.454731547549421,0.010741997114672,0.050863648769837,0.680605918820915
14863,2009,2009-10-22,"15759","First",1,"Riffle",5.1818,55.36301368,NA,5,8,36.66666667,2,3.375,26.25,"090252-002","Chloride",5.2,"ppm","","Rocky Brook",201484795,2010,13.4208,24.216975651,0.005192041,0.065514104,11.060096782765,0,0.000692281,0.820906888196608,0.044167532017999,0.104880581516096,0.004015230183454,0.086188992731049,1.01599169262721
14863,2015,2015-11-17,"620.2-134","First",1,"Riffle",5.1818,61.02203402,1,5,6,40.82840237,2,3.25,18.34319527,"150459-001","Chloride",9.2,"ppm","","Rocky Brook",201484795,2015,13.4208,24.216975651,0.005192041,0.065514104,11.060096782765,0,0.000692281,0.825406715126341,0.044652128764278,0.100380754586362,0.004153686396677,0.086188992731049,1.01613014884043
14866,2012,2012-10-12,"6448.4-29","First",1,"Riffle",2.2236,84.29393208,8,5,6,44.94949495,8,3.189189189,8.585858586,"120279-002","Chloride",8.8,"ppm","","Stickney Hill Brook",201486633,2010,5.7591,7.996621423,0.008188272,0.000154943,10.0580683035994,0.520914726259311,0.040348612,0.65203357004519,0.04744996772111,0.224338282763073,0.014041316978696,0.036475145255003,0.926888315041962
14866,2014,2014-10-08,"620.1-119","First",1,"Riffle",2.2236,75.95019613,5,2,10,36.31840796,9,3.333333333,31.84079602,"140331-004","Chloride",10.9,"ppm","","Stickney Hill Brook",201486633,2015,5.7591,7.996621423,0.008188272,0.000154943,10.0580683035994,0.520914726259311,0.03954164,0.654293092317624,0.04744996772111,0.224338282763073,0.013718528082634,0.036475145255003,0.928825048418334
14866,2015,2015-10-01,"620.2-095","First",1,"Riffle",2.2236,83.75716407,6,3,10,39.26701571,10,3.333333333,13.61256545,"150413-017","Chloride",10.9,"ppm","","Stickney Hill Brook",201486633,2015,5.7591,7.996621423,0.008188272,0.000154943,10.0580683035994,0.520914726259311,0.03954164,0.654293092317624,0.04744996772111,0.224338282763073,0.013718528082634,0.036475145255003,0.928825048418334
14880,2016,2016-10-07,"16-B-060","First",1,"Riffle",3.5614,67.60195191,4,4,7,50.60240964,3,3.476190476,18.6746988,"160372-021","Chloride",0.9,"ppm","NULL","Sages Ravine Brook",201488953,2015,9.2241,11.744928518,0.02862888,0.050521064,23.0537439111686,0.216823321516462,0.023999193,0.830493092669154,0.036099626903297,0.088635676111727,0.000705858626601,0.010991227185641,0.930825854593123
14888,2014,2014-10-21,"620.1-155","First",1,"Riffle",5.3691,65.08472886,3,3,8,26.66666667,8,3.444444444,17.57575758,"140351-003","Chloride",17.4,"ppm","","Ekonk Brook",201489847,2015,13.9059,11.171997992,0.044875649,0.245095151,10.3434296053862,0.359559611387972,0.15511485,0.44264155982906,0.053685897435897,0.268429487179487,0.003271901709402,0.023571047008547,0.737913995726496
14983,2008,2008-09-16,"13849","First",1,"Riffle",8.6952,34.84644988,3,NA,4,4.347826087,6,4.160493827,36.23188406,"080157-018","Chloride",38.8,"ppm","","Salmon Brook",201491557,2006,22.5207,34.226442195,0.59680695,0.085274258,5.73382195807768,1.19889701474643,0.026608911,0.140800330033003,0.299504950495049,0.338696369636964,0.004290429042904,0.014273927392739,0.49806105610561
14983,2010,2010-09-21,"22590","First",1,"Riffle",8.6952,31.16154637,2,NA,4,4.181184669,6,4.21,43.90243902,"100283-006","Chloride",52,"ppm","","Salmon Brook",201491557,2010,22.5207,34.226442195,0.59680695,0.085274258,5.73382195807768,1.19889701474643,0.026608911,0.136716171617162,0.300577557755776,0.342491749174917,0.004290429042904,0.014273927392739,0.497772277227722
14984,2006,2006-10-11,"9980","First",1,"Riffle",17.9468,30.56891463,1,NA,4,14.22018349,4,4.1,33.94495413,"061253-021","Chloride",29.29,"ppm","","Coppermine Brook",201492749,2006,46.4823,66.346741716,0.324050373,0.488653555,6.70181935012043,1.78562592642791,0.021389305,0.300069965017491,0.273463268365817,0.28287856071964,0.00343828085957,0.018170914542729,0.60455772113943
14997,2012,2012-10-16,"6448.5-20","First",1,"Riffle",5.0435,78.6952289,8,3,6,59.00900901,9,3.333333333,14.86486486,"120280-002","Chloride",14.2,"ppm","","East Branch Salmon Brook",201487925,2010,13.0626,17.866131937,0.168763323,0.438606887,17.4360200060942,0.765544378607628,0.037332006,0.503875417762924,0.097418758444144,0.310175638199531,0.000568868662448,0.008746355685131,0.823366280310034
15005,2006,2006-09-28,"9932","First",1,"Riffle",10.4264,64.46775755,5,3,8,36.89320388,8,3.583333333,32.03883495,"061249-017","Chloride",7.95,"ppm","","Bantam River",201492351,2006,27.0045,52.068174445,0.010308097,0.007285004,10.3482373928202,0.74061730452332,0.168248727,0.443871234007429,0.045948548631174,0.271220250378319,0.016061356445178,0.063970284770945,0.795123125601871
15005,2008,2008-10-08,"14001","First",1,"Riffle",10.4264,72.08276898,8,3,7,72.05240175,6,3.615384615,26.20087336,"080186-012","Chloride",7.3,"ppm","","Bantam River",201492351,2006,27.0045,52.068174445,0.010308097,0.007285004,10.3482373928202,0.74061730452332,0.168248727,0.443871234007429,0.045948548631174,0.271220250378319,0.016061356445178,0.063970284770945,0.795123125601871
15006,2008,2008-10-06,"13984","First",1,"Riffle",48.9739,51.08423078,4,1,6,48.11320755,9,4.166666667,36.32075472,"080185-004","Chloride",34.1,"ppm","","Hockanum River",201490199,2006,126.8424,188.96403521,0.24598045,0.726085636,6.38477420555738,1.44273523679779,0.092610498,0.195373503860297,0.262668659077924,0.273231368757233,0.024209261782329,0.04074920523301,0.533563339632869
15006,2008,2008-10-06,"13984","First",1,"Riffle",48.9739,51.08423078,4,1,6,48.11320755,9,4.166666667,36.32075472,"080185-005","Chloride",34.2,"ppm","","Hockanum River",201490199,2006,126.8424,188.96403521,0.24598045,0.726085636,6.38477420555738,1.44273523679779,0.092610498,0.195373503860297,0.262668659077924,0.273231368757233,0.024209261782329,0.04074920523301,0.533563339632869
15007,2014,2014-10-08,"620.1-121","First",1,"Riffle",3.4704,74.30470566,4,2,12,43.5,8,3.411111111,18.5,"140331-006","Chloride",12.9,"ppm","","Sawmill Brook",201490302,2015,8.9883,18.020944482,0.086465011,0.290461746,9.61764335881202,1.11255743577762,0.073637398,0.404902264970524,0.105181507911883,0.327334781259696,0.006308822008481,0.033302306339849,0.77184817457855
15010,2008,2008-10-16,"14049","First",1,"Riffle",1.7854,66.69019039,2,2,8,17.11229947,6,3.586206897,19.78609626,"080193-001","Chloride",55.7,"ppm","","Cabin Brook",201492873,2006,4.6242,8.054309433,0.409275834,0.368132753,7.95381956317328,3.24380433372259,0.035563593,0.222624070725337,0.283504118947157,0.349608197709464,0.001004621257786,0.090014064697609,0.663250954390196
15010,2009,2009-11-16,"15820","First",1,"Riffle",1.7854,80.65052054,2,4,11,20.37914692,9,3.545454545,14.69194313,"090268-008","Chloride",41.5,"ppm","","Cabin Brook",201492873,2010,4.6242,8.054309433,0.409275834,0.368132753,7.95381956317328,3.24380433372259,0.035563593,0.221619449467551,0.283504118947157,0.349809121961021,0.001004621257786,0.090014064697609,0.662447257383967
15013,2007,2007-10-03,"12074","First",1,"Riffle",22.1104,49.45239551,3,NA,9,36.81818182,6,3.891304348,26.81818182,"070202-007","Chloride",18.6,"ppm","","Mill River",201495433,2006,57.2661,81.751884669,0.255090062,0.563935021,17.966670010229,1.30967535767234,0.033296013,0.274059290269191,0.209884956757371,0.308604715312596,0.005760275195119,0.039267228090672,0.627691508867578
15013,2013,2013-09-24,"14397","First",1,"Riffle",22.1104,58.3550247,5,1,8,30.46875,9,3.956521739,15.625,"130395-003","Chloride",20,"ppm","","Mill River",201495433,2015,57.2661,81.751884669,0.255090062,0.563935021,17.966670010229,1.30967535767234,0.032728099,0.273864576741469,0.211572473997631,0.309870353242792,0.005695370685878,0.039251001963361,0.6286813026335
15013,2016,2016-09-19,"16-B-001","First",1,"Riffle",22.1104,63.29196535,5,NA,14,34.83146067,13,3.909090909,26.12359551,"160349-002","Chloride",27,"ppm","NULL","Mill River",201495433,2015,57.2661,81.751884669,0.255090062,0.563935021,17.966670010229,1.30967535767234,0.032728099,0.273864576741469,0.211572473997631,0.309870353242792,0.005695370685878,0.039251001963361,0.6286813026335
15015,2013,2013-10-01,"14399","First",1,"Riffle",5.3864,37.90022483,3,NA,3,4,6,4.015151515,28.8,"130395-026","Chloride",29.7,"ppm","","Seth Williams Brook",201493547,2015,13.9509,21.288244562,0.132536258,0.110212629,7.86444263835204,0.931839522898164,0.021194348,0.288056518261797,0.157291388962943,0.410623833644362,0.00406558251133,0.053385763796321,0.75613169821381
15018,2013,2013-09-17,"14401","First",1,"Riffle",3.2306,37.32405115,3,NA,4,10.90909091,4,4.279411765,31.81818182,"130377-006","Chloride",46.6,"ppm","","Farm River",201495387,2015,8.3673,11.670819767,0.12123029,0.290346054,15.3563920505613,1.79269298339966,0.07676072,0.23572539435681,0.179515663185959,0.243168184847812,0.08398133748056,0.022328371473006,0.585203288158188
15020,2008,2008-09-24,"13919","First",1,"Riffle",44.445,67.17442358,6,2,7,37.38317757,10,3.602564103,13.08411215,"080168-008","Chloride",8.9,"ppm","","Eightmile River",201494447,2006,115.1127,190.972986342,0.078937677,0.872985782,5.99386453392557,0.999020959459729,0.058817357,0.508216834016724,0.075251025086366,0.279614502954186,0.018362767571756,0.043771994963355,0.849966099506021
15020,2010,2010-10-04,"22809","First",1,"Riffle",44.445,71.25033335,6,2,11,38.24884793,10,3.675675676,11.52073733,"100305-001","Chloride",15.4,"ppm","","Eightmile River",201494447,2010,115.1127,190.972986342,0.078937677,0.872985782,5.99386453392557,0.999020959459729,0.058962645,0.508676912149291,0.075509314564298,0.280970522713331,0.018370839117941,0.043747780324799,0.851766054305362
15020,2012,2012-10-15,"6448.5-13","First",1,"Riffle",44.445,82.52397549,8,4,11,44.73684211,11,3.478723404,18.42105263,"120279-016","Chloride",11.7,"ppm","","Eightmile River",201494447,2010,115.1127,190.972986342,0.078937677,0.872985782,5.99386453392557,0.999020959459729,0.058962645,0.508676912149291,0.075509314564298,0.280970522713331,0.018370839117941,0.043747780324799,0.851766054305362
15020,2014,2014-10-02,"620.1-084","First",1,"Riffle",44.445,82.61273675,8,2,13,48.38709677,12,3.386363636,12.90322581,"140333-005","Chloride",14.4,"ppm","","Eightmile River",201494447,2015,115.1127,190.972986342,0.078937677,0.872985782,5.99386453392557,0.999020959459729,0.058881929,0.509387208213605,0.075759532496045,0.281172311367966,0.017975333354858,0.043739708778614,0.852274561715043
15020,2018,2018-10-02,"7955.4-14","First",1,"Riffle",44.445,76.49682667,9,1,14,35,14,3.545454545,12.5,"180337-015","Chloride",15.3,"ppm","NULL","Eightmile River",201494447,2015,115.1127,190.972986342,0.078937677,0.872985782,5.99386453392557,0.999020959459729,0.058881929,0.509387208213605,0.075759532496045,0.281172311367966,0.017975333354858,0.043739708778614,0.852274561715043
15035,2006,2006-10-19,"10006","First",1,"Riffle",5.7054,77.52396626,7,4,6,50.26737968,9,3.424242424,18.71657754,"061270-002","Chloride",8.49,"ppm","","Spruce Brook",201492341,2006,14.7771,25.52232961,0.016867729,0.228334198,31.4094276135102,1.01508415047607,0.119099994,0.493243667902709,0.062283954496889,0.292502042612029,0.000439947206335,0.008170448117654,0.794356105838727
15035,2016,2016-10-05,"16-B-042","First",1,"Riffle",5.7054,66.03485844,6,2,7,31.08108108,8,3.518518519,20.27027027,"160372-003","Chloride",33.6,"ppm","NULL","Spruce Brook",201492341,2015,14.7771,25.52232961,0.016867729,0.228334198,31.4094276135102,1.01508415047607,0.119099994,0.495820501539815,0.062283954496889,0.291119351392119,0.000439947206335,0.008170448117654,0.795550248255923
15043,2006,2006-10-05,"9965","First",1,"Riffle",13.3926,69.95205455,4,4,8,38.7755102,9,3.48,18.87755102,"061250-012","Chloride",12.74,"ppm","","Furnace Brook",201491966,2006,34.6869,57.176637583,0.08676651,0.059015312,27.8720762291223,1.5279543574087,0.072142302,0.569664336039005,0.063650245117737,0.252243563985105,0.003187870020627,0.033861073160278,0.858956843205015
15043,2016,2016-09-27,"16-B-020","First",1,"Riffle",13.3926,70.01492409,6,2,10,23.11827957,11,3.607142857,14.51612903,"160366-006","Chloride",17.6,"ppm","NULL","Furnace Brook",201491966,2015,34.6869,57.176637583,0.08676651,0.059015312,27.8720762291223,1.5279543574087,0.073722843,0.565860323073214,0.063810978059953,0.255458222829436,0.003080714725816,0.033861073160278,0.858260333788744
15046,2008,2008-10-02,"13965","First",1,"Riffle",8.6848,78.93806608,6,5,10,29.66666667,11,3.523255814,20,"080177-007","Chloride",14.8,"ppm","","Charters Brook",201488403,2006,22.4937,35.959023952,0.074178837,0.426195426,9.19158789187764,1.06696541698342,0.041959197,0.473734203353432,0.097340381597423,0.323036260014867,0.002064921120013,0.089906665565375,0.888742050053687
15046,2012,2012-10-15,"6448.5-10","First",1,"Riffle",8.6848,54.63047091,5,2,5,50,4,3.790322581,31.33333333,"120279-013","Chloride",25.4,"ppm","","Charters Brook",201488403,2010,22.4937,35.959023952,0.074178837,0.426195426,9.19158789187764,1.06696541698342,0.040555051,0.4686957958206,0.098620632691831,0.327083505410093,0.002064921120013,0.089906665565375,0.887750887916081
15047,2008,2008-10-06,"13987","First",1,"Riffle",18.54,11.88736965,NA,NA,3,NA,NA,4.928571429,41.10169492,"080185-016","Chloride",17.9,"ppm","","Hockanum River",201489051,2006,48.0186,68.076038708,0.108321623,0.27207038,9.24804900809578,1.04126317718551,0.070953265,0.328439337666357,0.162623800680904,0.306116527390901,0.050332714329929,0.059791860105231,0.744680439492418
15048,2004,2004-10-05,"6165","First",1,"Riffle",18.54,31.4841884,2,NA,5,27.10843373,4,4.317708333,45.18072289,"04328-02","Chloride",26.5,"ppm","","Hockanum River",201489051,2002,48.0186,68.076038708,0.108321623,0.27207038,9.24804900809578,1.04126317718551,0.075286289,0.343546889507892,0.157265552460539,0.297759981429898,0.050661559888579,0.059811203961622,0.751779634787991
15048,2008,2008-10-06,"13988","First",1,"Riffle",18.54,24.83315817,1,NA,6,4.867256637,4,4.294117647,55.75221239,"080185-017","Chloride",20.6,"ppm","","Hockanum River",201489051,2006,48.0186,68.076038708,0.108321623,0.27207038,9.24804900809578,1.04126317718551,0.070953265,0.328439337666357,0.162623800680904,0.306116527390901,0.050332714329929,0.059791860105231,0.744680439492418
15051,2015,2015-10-06,"620.2-118","First",1,"Riffle",3.9885,55.3284911,3,1,4,47.03389831,7,3.791666667,23.72881356,"150414-019","Chloride",25.8,"ppm","","Durkee Brook",201487564,2015,10.3302,14.519756086,0.076197799,0.101608125,10.7238299494918,1.06483901570154,0.340021594,0.174374662587727,0.100143962569732,0.277487853158179,0.006928198668346,0.044358466798632,0.503149181212884
15065,2006,2006-09-27,"9869","First",1,"Riffle",19.7451,28.18820001,1,NA,4,8.374384236,4,4.270833333,31.5270936,"061241-001","Chloride",28.92,"ppm","","Farm River",201496352,2006,51.1398,75.694072417,0.201297788,0.276809593,15.0266062945678,1.48612235479998,0.110388431,0.204607390719814,0.242287707568766,0.248628320191853,0.022328403764398,0.017041531921078,0.492605646597143
15066,2007,2007-10-04,"12088","First",1,"Riffle",3.0729,39.69585624,2,NA,6,6.818181818,5,4.321428571,25,"070202-016","Chloride",29.9,"ppm","","Patton Brook",201493232,2006,7.9587,4.998227887,0.44279276,0.557469961,9.88575079332195,1.25648661213515,0.149211909,0.033741973146527,0.229655575014594,0.299708114419148,0.005370694687682,0.025102159953298,0.363922942206655
15067,2007,2007-10-11,"12105","First",1,"Riffle",10.6613,30.38797291,2,NA,5,10.85972851,3,4.142857143,41.17647059,"070202-027","Chloride",23.3,"ppm","","Farm River",201495865,2006,27.6129,45.21278502,0.169557371,0.371931973,12.8825224998814,1.41238334256815,0.136585366,0.302270815811606,0.147182506307822,0.234684608915055,0.025904121110177,0.021026072329689,0.583885618166527
15067,2013,2013-09-17,"14408","First",1,"Riffle",10.6613,30.66563262,2,NA,6,10.5,3,4.071428571,48.5,"130377-007","Chloride",41.3,"ppm","","Farm River",201495865,2015,27.6129,45.21278502,0.169557371,0.371931973,12.8825224998814,1.41238334256815,0.136719933,0.300151387720774,0.147956265769554,0.234987384356602,0.026005046257359,0.021026072329689,0.582169890664424
15079,2020,2020-10-28,"7955.8-32","First",1,"Riffle",15.2055,15.67909887,NA,1,2,0.736067298,1,4.412280702,49.106204,"200346-029","Chloride",82.1,"ppm","NULL","Norwalk River",201496832,2015,39.3822,71.194952776,0.067543668,0.14513831,20.5963395111786,2.53921822549274,0.003797976,0.172159184732608,0.253308485291689,0.457974570073836,0.011181618739827,0.05543629544007,0.696751668986341
15087,2006,2006-09-27,"9870","First",1,"Riffle",22.1177,48.57683338,4,NA,5,41.95121951,8,3.932692308,33.65853659,"061241-002","Chloride",20.91,"ppm","","Muddy River",201495854,2006,57.285,76.737523323,0.207371402,0.548425592,7.54349779070525,1.4314392947543,0.162000843,0.132059558179518,0.219888409511143,0.25407921627145,0.023680539786551,0.031141531774094,0.440960846011613
15087,2007,2007-10-03,"12072","First",1,"Riffle",22.1177,37.42534031,1,1,4,26.17801047,5,3.966666667,34.55497382,"070202-003","Chloride",22,"ppm","","Muddy River",201495854,2006,57.285,76.737523323,0.207371402,0.548425592,7.54349779070525,1.4314392947543,0.162000843,0.132059558179518,0.219888409511143,0.25407921627145,0.023680539786551,0.031141531774094,0.440960846011613
15087,2013,2013-09-17,"14410","First",1,"Riffle",22.1177,31.58245019,2,NA,4,21.17117117,5,4.2375,42.79279279,"130377-010","Chloride",31.6,"ppm","","Muddy River",201495854,2015,57.285,76.737523323,0.207371402,0.548425592,7.54349779070525,1.4314392947543,0.15496156,0.1290913809323,0.225386836215006,0.25458202225322,0.023275051091576,0.031125312226295,0.438073766503391
15087,2014,2014-10-14,"620.1-138","First",1,"Riffle",22.1177,35.36286788,1,NA,5,37.16814159,5,4.277777778,34.07079646,"140330-007","Chloride",38.3,"ppm","","Muddy River",201495854,2015,57.285,76.737523323,0.207371402,0.548425592,7.54349779070525,1.4314392947543,0.15496156,0.1290913809323,0.225386836215006,0.25458202225322,0.023275051091576,0.031125312226295,0.438073766503391
15092,2018,2018-10-01,"7955.4-4","First",1,"Riffle",18.1032,68.54362773,6,2,9,28.10810811,11,3.6,19.45945946,"180337-005","Chloride",18.2,"ppm","NULL","Fenton River",201488927,2015,46.8873,93.701858902,0.054003352,0.193194515,11.954943763549,1.79152990255357,0.037039973,0.513109653381954,0.076477932578926,0.308369171010127,0.017023722229929,0.03101527973206,0.86951782635407
15102,2016,2016-10-11,"16-B-064","First",1,"Riffle",5.5644,54.59126036,3,1,7,41.17647059,6,3.942528736,17.15686275,"160372-025","Chloride",29.5,"ppm","NULL","Means Brook",201496420,2015,14.4117,21.097336615,0.101613399,0.010083382,9.70852293451908,1.73470166600748,0.165387839,0.160745373654007,0.1968534399381,0.309949061835063,0.0083177509833,0.02282545618673,0.5018376426591
15121,2013,2013-10-21,"14412","First",1,"Riffle",12.7699,47.59137777,4,1,5,64.92146597,4,4.138888889,40.31413613,"130417-010","Chloride",66.6,"ppm","","Pequonnock River",201496607,2015,33.0741,63.02859,0.154420427,0.124412877,16.5617233108702,2.05598942979552,0.018341151,0.148105496727804,0.297924332219195,0.384574333623571,0.008201556048648,0.042412156278965,0.583293542678988
15136,2019,2019-10-07,"7955.6-24","First",1,"Riffle",11.2437,53.03555901,3,2,7,30.70866142,6,3.827586207,23.62204724,"190432-012","Chloride",19.9,"ppm","NULL","Hunts Brook",201494297,2015,29.1213,63.038690113,0.088482565,0.218982874,15.1291016493852,1.16753029569422,0.016079632,0.44461459928535,0.100912455334354,0.323889739663093,0.00236089841756,0.062436191934661,0.833301429300664
15138,2006,2006-09-28,"9931","First",1,"Riffle",21.3498,71.36370297,6,3,10,27.17948718,11,3.661290323,17.94871795,"061249-016","Chloride",13.57,"ppm","","Bantam River",201492718,2006,55.296,104.428137277,0.011293822,0.240144699,7.52474559261037,0.994646990740741,0.17412927,0.358977805406677,0.076681395856785,0.303331709202104,0.015457248945715,0.076076546984996,0.753843310539492
15151,2012,2012-09-25,"6448.2-12","First",1,"Riffle",38.8577,72.0984295,8,3,6,51.09170306,9,3.666666667,15.72052402,"120250-006","Chloride",17.4,"ppm","","Little River",201486818,2010,100.6416,169.309555152,0.12791257,0.318613975,12.5757337239914,1.0234336497035,0.203197548,0.323548687842116,0.094560290954741,0.285896264296198,0.018304671706682,0.053732473022994,0.68148209686799
15151,2014,2014-09-17,"620.1-020","First",1,"Riffle",38.8577,64.88682989,5,1,11,34.97757848,10,3.75,17.48878924,"140295-001","Chloride",29,"ppm","","Little River",201486818,2015,100.6416,169.309555152,0.12791257,0.318613975,12.5757337239914,1.0234336497035,0.20263447,0.326059464798353,0.095612601884929,0.285462416807436,0.018120055754018,0.053704780630094,0.683346717989901
